,PC1,PC2,PC3,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
22884,-5.442421357628896,-17.09136754981691,19.087303187436586,15,0,0,0,0,0,1,2,1,9,0,28,18,4,0,3,3,0,11,21,12,7,6,0,0,10,7,4,1,2,4,0,0,0,0,1,0,0,0,0,0,0
22885,-9.283853587807199,-13.484716923171337,18.026169631336487,13,0,0,0,0,0,1,1,1,9,0,25,15,4,0,3,3,0,9,20,11,5,5,0,0,9,6,3,1,2,4,0,0,0,0,1,0,0,0,0,0,0
22886,-6.334889089692562,-15.670787770795833,16.315352441935982,16,0,0,0,0,0,0,2,0,9,0,27,16,5,0,3,3,0,12,20,11,4,4,0,0,7,8,6,0,5,1,0,0,0,0,1,0,0,0,0,0,0
22887,-4.8361322442895975,-11.11276976001565,12.000328795463377,16,0,0,0,0,0,1,1,2,7,0,27,14,2,0,6,6,0,9,17,10,6,6,0,0,7,7,0,1,5,7,0,0,0,0,2,0,0,0,0,0,0
22888,31.193501541595857,-44.8844308926352,-4.76232031409743,53,0,0,0,0,0,0,0,0,2,0,55,38,11,0,4,2,0,26,4,2,0,0,0,0,14,26,9,0,1,5,0,0,0,0,1,0,0,0,0,0,0
22889,-9.062053626548817,-13.979389574350712,18.24259459072396,13,0,0,0,0,0,1,1,1,9,0,25,16,3,0,3,3,0,9,20,11,6,6,0,0,10,5,2,2,2,4,0,0,0,0,1,0,0,0,0,0,0
22890,-3.9964098121521863,-4.143910304539608,1.9117349009391416,18,0,2,0,0,0,0,1,2,4,0,27,9,2,0,9,9,0,5,11,7,2,2,0,0,5,2,2,0,11,7,0,0,0,0,3,0,0,0,0,0,0
22891,12.798364912103828,-41.4228708866017,13.106787083301795,32,0,0,0,0,0,1,1,0,8,0,42,38,3,0,0,0,0,30,16,8,1,1,0,1,9,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22892,37.4970858598231,-64.3945211365757,10.239653067347804,50,0,0,0,0,0,1,1,0,8,0,60,56,3,0,0,0,0,48,16,8,1,1,0,1,9,46,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22893,-30.040779832766987,-2.4934395059855055,8.398660658885147,5,0,0,0,0,0,1,1,0,3,0,10,8,1,0,0,0,0,3,7,4,4,3,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22894,-20.504903569326252,2.2180932514419496,4.738317483770638,9,0,0,0,0,0,0,0,4,2,0,15,5,1,0,8,2,0,3,8,6,2,2,0,0,3,0,2,0,7,3,0,0,0,2,0,0,0,0,0,0,0
22895,-15.551922778217671,-8.578614406185554,14.447472255340584,10,0,0,0,0,0,1,1,1,7,0,20,12,2,0,3,3,0,7,16,9,5,5,0,0,7,5,1,1,2,4,0,0,0,0,1,0,0,0,0,0,0
22896,-8.86094658535859,-13.38141014340058,7.260233603786757,18,0,0,0,0,0,0,3,0,4,0,25,16,3,0,3,3,0,9,11,7,4,4,0,0,7,6,6,0,5,1,0,0,0,0,1,0,0,0,0,0,0
22897,-14.538731995982522,-7.928209492947977,14.538313179672057,11,0,0,0,0,0,1,1,1,7,0,21,11,4,0,4,2,0,5,16,9,5,5,0,0,8,4,2,1,2,4,0,0,0,0,1,0,0,0,0,0,0
